13.00,110.02,110.99,109.50,108.00,108.00,108.33,108.00,108.00,108.35,109.50,109.50,107.96,109.50,109.50,107.96,109.50,109.50,107.96,109.50,109.50,107.96,108.00,108.00,107.56,108.00,108.00,107.56,109.50,109.50,107.96,109.50,109.50,107.96
13.00,110.22,110.92,109.50,105.00,105.00,107.17,105.00,105.00,107.56,106.50,106.50,107.17,106.50,106.50,107.17,108.00,108.00,107.56,108.00,106.50,107.56,106.50,106.50,108.33,106.50,106.50,108.75,106.50,106.50,107.17,108.00,106.50,107.56
13.00,110.52,110.94,109.50,105.00,105.00,107.56,105.00,105.00,107.17,106.50,106.50,107.96,106.50,106.50,107.96,106.50,106.50,107.96,106.50,106.50,107.96,105.00,105.00,108.35,106.50,106.50,108.35,106.50,106.50,107.96,106.50,106.50,107.96
13.00,110.88,110.75,109.50,105.00,105.00,107.08,105.00,105.00,107.08,105.00,105.00,108.35,105.00,105.00,108.35,105.00,105.00,108.35,105.00,105.00,108.35,105.00,105.00,107.56,106.50,106.50,107.56,105.00,105.00,108.35,105.00,105.00,108.35
13.00,111.06,110.76,111.00,106.50,106.50,105.45,106.50,106.50,105.45,106.50,106.50,107.08,106.50,106.50,107.08,106.50,106.50,107.91,106.50,106.50,107.91,106.50,106.50,106.40,106.50,106.50,106.79,106.50,106.50,107.49,106.50,106.50,107.49
13.00,111.11,110.89,111.00,106.50,106.50,106.26,106.50,106.50,106.67,106.50,106.50,106.67,106.50,106.50,106.67,108.00,108.00,106.67,108.00,108.00,106.67,108.00,108.00,106.40,108.00,108.00,106.79,106.50,106.50,106.67,108.00,108.00,106.67
13.00,111.21,112.48,112.50,108.00,108.00,107.56,108.00,108.00,107.56,108.00,108.00,106.79,108.00,108.00,106.40,108.00,108.00,107.17,108.00,108.00,107.17,108.00,108.00,107.96,108.00,108.00,107.96,108.00,108.00,106.79,108.00,108.00,106.79
13.00,111.55,113.43,112.50,108.00,108.00,109.15,108.00,108.00,109.15,108.00,108.00,108.35,108.00,108.00,107.96,108.00,108.00,108.35,108.00,108.00,107.96,108.00,108.00,108.75,108.00,108.00,108.75,108.00,108.00,107.96,108.00,108.00,107.96
13.00,112.16,113.98,114.00,109.50,109.50,109.96,109.50,109.50,109.96,109.50,109.50,109.56,109.50,109.50,109.56,108.00,108.00,109.56,108.00,108.00,109.56,109.50,109.50,109.56,108.00,108.00,109.56,109.50,109.50,109.56,109.50,109.50,109.56
13.00,112.99,115.03,115.50,111.00,111.00,109.96,111.00,111.00,110.37,109.50,109.50,110.37,109.50,109.50,110.79,109.50,109.50,109.96,109.50,109.50,109.96,109.50,109.50,110.37,109.50,109.50,109.96,109.50,109.50,109.96,109.50,109.50,109.96
13.00,113.90,116.17,117.00,112.50,112.50,111.20,112.50,112.50,111.20,111.00,111.00,111.46,111.00,111.00,111.46,111.00,111.00,111.06,109.50,109.50,111.46,111.00,111.00,110.79,111.00,111.00,109.96,111.00,111.00,111.46,111.00,111.00,111.46
